[06Jun2025 00:17:07.885] [Render thread/INFO] [journeymap/]: World ID has been reset.
[06Jun2025 00:17:07.952] [Render thread/INFO] [journeymap/]: World UID is set to: null
[06Jun2025 00:17:08.894] [Render thread/INFO] [com.dairymoose.modernlife.core.ModernLifeClient/]: Client logout
[06Jun2025 00:17:08.904] [Render thread/INFO] [net.minecraft.client.gui.screen.ConnectingScreen/]: Connecting to mocsmods.falixsrv.me., 33105
[06Jun2025 00:17:14.860] [Render thread/INFO] [STDOUT/]: [tschipp.carryon.common.handler.ListHandler:initConfigLists:282]: [byg:pine_logs, chipped:black_stained_glass, forge:glass_panes/magenta, chipped:lime_terracotta, byg:ground_kovan_flower, forge:ores/biotite, byg:ground_maple_sapling, chipped:light_blue_concrete, cavesandcliffs:features_cannot_replace, quark:planks_vertical_slab, byg:ground_silver_vase_flower, chipped:dark_oak_planks, quark:stools, chipped:light_gray_stained_glass_pane, forge:storage_blocks/netherite, forge:glass_panes/white, biomesoplenty:hellbark_logs, supplementaries:beams, chipped:black_stained_glass_pane, chipped:green_concrete, chipped:yellow_stained_glass_pane, forge:terracotta/lime, chipped:gilded_blackstone, forge:glass_panes/light_gray, securitycraft:reinforced/sand, ba_bt:platinum_blocks, botania:floating_flowers, byg:maple_logs, chipped:jack_o_lantern, alexsmobs:roadrunner_spawns, chipped:light_gray_wool, forge:storage_blocks/ametrine, byg:ground_green_tulip, quark:candles, minecraft:dragon_immune, forge:nether_bricks, farmersdelight:heat_sources, forge:glass/pink, forge:chests, forge:storage_blocks/emerald, forge:ores/redstone, chipped:white_carpet, forge:storage_blocks/quicksilver, byg:blue_sand, forge:glass/red, chipped:nether_wart_block, byg:ground_cypress_sapling, chipped:red_mushroom_block, chipped:blackstone, forge:glass_panes/green, carryon:block_blacklist, chipped:red_concrete, minecraft:prevent_mob_spawning_inside, forge:flowers, forge:fiber, forge:chests/trapped, forge:fence_gates, forge:bushes, byg:ground_araucaria_sapling, cataclysm:altar_destroy_immune, byg:ground_pine_sapling, forge:sandstone, forge:storage_blocks/copper, forge:glass_panes/colorless, supplementaries:deepslate, byg:ground_witch_hazel_sapling, byg:ground_purple_sage, securitycraft:reinforced/crimson_stems, chipped:cyan_stained_glass_pane, chipped:end_stone, chipped:magenta_stained_glass_pane, byg:willow_logs, cavesandcliffs:deepslate_ore_replaceables, chipped:cyan_terracotta, twilightforest:antibuilder_ignores, byg:ground_orange_oak_sapling, chipped:warped_planks, forge:storage_blocks/lapis, minecraft:beds, forge:ores/diamond, chipped:brown_concrete, forge:purpur, forge:ores/lead, minecraft:doors, cfm:fence_gates/picket, cavesandcliffs:stone_ore_replaceables, forge:black_sand, forge:ores/prosperity, minecraft:infiniburn_overworld, chipped:green_carpet, minecraft:flower_pots, chipped:melon, supplementaries:posts, forge:terracotta/orange, byg:ground_flowering_jacaranda_bush, chipped:black_concrete, chipped:pink_stained_glass, chipped:cyan_concrete, byg:ground_begonia, tombstone:grave_marbles, byg:ground_osiria_rose, forge:ores/tin, byg:ground_orange_birch_sapling, chipped:red_wool, forge:terracotta/blue, alexsmobs:seal_digables, byg:palo_verde_logs, forge:glass/white, minecraft:signs, forge:glass_panes/red, farmersdelight:mushroom_colony_growable_on, chipped:pink_terracotta, biomesoplenty:willow_logs, chipped:redstone_lamp, botania:mundane_floating_flowers, minecraft:wither_summon_base_blocks, chipped:magenta_wool, chipped:magenta_terracotta, byg:fir_logs, mcwbridges:stone_piers, minecraft:dripstone_replaceable_blocks, alexsmobs:mimic_octopus_spawns, minecraft:hoglin_repellents, simpleplanes:fireproof_materials, chipped:spruce_planks, byg:ground_california_poppy, byg:ground_mangrove_sapling, chipped:lantern, byg:ground_brown_birch_sapling, chipped:magenta_concrete, forge:red_nether_bricks, create:fan_transparent, botania:mini_flowers, minecraft:mineable/shovel, chipped:orange_stained_glass, byg:ground_orchard_sapling, forge:storage_blocks/sapphire, forge:sand/colorless, securitycraft:reinforced/warped_stems, alexsmobs:komodo_dragon_spawns, forge:terracotta/red, chipped:purple_wool, chipped:nether_sprouts, alexsmobs:mantis_shrimp_spawns, chipped:light_gray_carpet, chipped:blue_terracotta, chipped:lime_wool, byg:ground_ebony_sapling, minecraft:soul_speed_blocks, twilightforest:antibuilder_blacklist, forge:storage_blocks/charcoal, byg:pink_sand, securitycraft:reinforced/wooden_slabs, alexsmobs:lobster_spawns, tconstruct:slimy_logs, minecraft:walls, byg:ground_red_cornflower, minecraft:coral_blocks, forge:glass/green, alexsmobs:cachalot_whale_breakables, forge:storage_blocks/lead, byg:ground_rainbow_eucalyptus_sapling, minecraft:underwater_bonemeals, securitycraft:secret_standing_signs, tombstone:player_graves, forge:ores/soulium, minecraft:impermeable, minecraft:sand, forge:end_stones, biomesoplenty:fir_logs, chipped:crimson_fungus, chipped:yellow_carpet, forge:sandstone/colorless, byg:ground_mini_cactus, forge:storage_blocks/terrasteel, chipped:gray_concrete, forge:wg_stone, supplementaries:walls, cavesandcliffs:occludes_vibration_signals, forge:fences/wooden, sereneseasons:summer_crops, minecraft:campfires, supplementaries:vine_support, forge:storage_blocks, minecraft:infiniburn_nether, forge:glass_panes/orange, chipped:green_stained_glass_pane, forge:ores/quartz, chipped:red_sandstone, chipped:glowstone, byg:ground_red_oak_sapling, byg:ground_silver_maple_sapling, forge:glass/blue, chipped:soul_sand, byg:ground_skyris_sapling, forge:saplings, minecraft:wooden_trapdoors, create:valve_handles, securitycraft:reinforced/wooden_buttons, forge:storage_blocks/coal, byg:imparius_stems, cfm:fences/picket, forge:glass/light_blue, forge:terracotta/purple, botania:special_floating_flowers, jade:pick, chipped:green_stained_glass, forge:storage_blocks/redstone, croptopia:cinnamon_logs, forge:terracotta/black, byg:withering_oak_logs, chipped:light_blue_carpet, minecraft:stairs, alexsmobs:grizzly_beehive, chipped:white_stained_glass, quark:underground_biome_replaceable, sereneseasons:unbreakable_infertile_crops, minecraft:logs, forge:sandstone/red, byg:ground_pink_cherry_sapling, byg:ground_brown_zelkova_sapling, byg:ground_holly_sapling, chipped:oak_planks, byg:ground_pink_anemone, securitycraft:reinforced/planks, alexsmobs:crocodile_spawns, minecraft:valid_spawn, minecraft:mushroom_grow_block, quark:wraith_spawnable, minecraft:wooden_doors, mcwbridges:metal_bridges, chipped:lime_carpet, forge:terracotta/light_blue, chipped:brown_mushroom_block, sereneseasons:autumn_crops, forge:glass/purple, quark:slime_blocks, minecraft:crimson_stems, byg:ground_incan_lily, forge:purple_sand, quark:vertical_slab, chipped:purple_stained_glass_pane, chipped:shroomlight, quark:hedges, chipped:red_terracotta, alexsmobs:gorilla_breakables, chipped:crimson_planks, byg:embur_pedus, cavesandcliffs:small_dripleaf_placeable, cataclysm:ender_guardian_can_destroy, byg:black_sand, byg:ground_yellow_tulip, chipped:obsidian, chipped:yellow_stained_glass, minecraft:beacon_base_blocks, byg:ground_red_birch_sapling, securitycraft:secret_wall_signs, alexsmobs:orca_breakables, chipped:soul_lantern, securitycraft:secret_signs, minecraft:anvil, chipped:white_concrete, mcwbridges:bridge_lights, forge:sand, minecraft:wall_corals, securitycraft:reinforced/jungle_logs, forge:grass, chipped:gray_stained_glass, alexsmobs:elephant_foodblocks, byg:ground_yellow_birch_sapling, mcwbridges:stone_bridges, byg:ground_yellow_spruce_sapling, supplementaries:wall_lanterns, forge:sand/purple, byg:ground_yellow_daffodil, byg:ground_torch_ginger, forge:storage_blocks/silver, chipped:light_blue_terracotta, forge:ores/gold, byg:ground_azalea, botania:mystical_flowers, forge:terracotta/magenta, securitycraft:reinforced/wooden_fences, chipped:granite, minecraft:piglin_repellents, byg:ground_delphinium, forge:storage_blocks/pearl, biomesoplenty:palm_logs, forge:glass/black, minecraft:portals, byg:cherry_logs, chipped:green_terracotta, securitycraft:reinforced/spruce_logs, forge:fences/nether_brick, chipped:blue_stained_glass_pane, chipped:pink_wool, chipped:brown_terracotta, chipped:acacia_planks, forge:glass/lime, forge:chests/wooden, forge:ores/iron, chipped:orange_terracotta, forge:storage_blocks/biotite, chipped:red_nether_bricks, chipped:birch_planks, chipped:vine, cataclysm:netherite_monstrosity_immune, chipped:lime_concrete, botania:double_mystical_flowers, minecraft:wooden_stairs, securitycraft:reinforced/stone_bricks, minecraft:base_stone_overworld, minecraft:carpets, minecraft:wooden_buttons, cavesandcliffs:inside_step_sound_blocks, byg:ground_iris, quark:crystal, biomesoplenty:umbran_logs, alexsmobs:crow_foodblocks, forge:terracotta/cyan, mcwbridges:bamboo_piers, forge:storage_blocks/anthracite, minecraft:stone_bricks, forge:storage_blocks/quartz, forge:glass/orange, byg:ground_peach_leather_flower, byg:ground_brown_oak_sapling, securitycraft:reinforced/terracotta, chipped:pink_concrete, byg:ground_joshua_sapling, byg:cypress_logs, minecraft:slabs, minecraft:guarded_by_piglins, forge:ores/emerald, securitycraft:reinforced/stone_pressure_plates, chipped:red_mushroom, byg:ground_japanese_orchid, byg:ground_blue_spruce_sapling, botania:misc_special_flowers, cataclysm:ender_golem_can_destroy, minecraft:corals, minecraft:buttons, forge:terracotta/green, chipped:blue_wool, quark:foxhound_spawnable, mcwbridges:stone_stairs, byg:ground_prickly_pear_cactus, byg:ground_green_enchanted_sapling, byg:green_enchanted_logs, minecraft:rails, securitycraft:reinforced/buttons, forge:barrels/wooden, botania:gaia_break_blacklist, minecraft:strider_warm_blocks, byg:bulbis_stems, byg:ground_palo_verde_sapling, mcwbridges:log_bridges, byg:ground_indigo_jacaranda_sapling, chipped:crying_obsidian, byg:ground_winter_succulent, minecraft:bee_growables, minecraft:wooden_pressure_plates, create:brittle, minecraft:tall_flowers, biomesoplenty:redwood_logs, byg:sythian_stems, forge:sand/black, chipped:red_carpet, biomesoplenty:jacaranda_logs, forge:bookshelves, minecraft:stone_pressure_plates, supplementaries:concrete_powders, cavesandcliffs:lush_ground_replaceable, minecraft:gold_ores, byg:ground_lament_sapling, supplementaries:palisades, forge:glass_panes/pink, chipped:lime_stained_glass, byg:ground_angelica, forge:netherrack, securitycraft:reinforced/carpets, create:non_movable, minecraft:soul_fire_base_blocks, chipped:brown_stained_glass_pane, forge:crops/flax, chipped:andesite, securitycraft:reinforced/oak_logs, farmersdelight:unaffected_by_rich_soil, byg:ground_fir_sapling, chipped:gray_stained_glass_pane, byg:ground_purple_tulip, chipped:lily_pad, chipped:yellow_terracotta, forge:terracotta/white, tombstone:decorative_graves, cataclysm:netherite_monstrosity_break, forge:crops/eggplant, securitycraft:reinforced/wool, forge:gravel, forge:glass_panes/cyan, biomesoplenty:magic_logs, chipped:cyan_wool, minecraft:wool, chipped:cyan_stained_glass, forge:glass/colorless, minecolonies:protectionexception, chipped:clay, minecraft:beehives, forge:glass_panes/light_blue, minecraft:ice, byg:ground_guzmania, forge:ores/zinc, forge:ores/netherite_scrap, minecraft:crops, chipped:stone, alexsmobs:alligator_snapping_turtle_spawns, chipped:gray_wool, quark:quilted_wools, forge:fiber/flax, byg:zelkova_logs, forge:stained_glass, chipped:purple_stained_glass, chipped:purple_terracotta, minecraft:warped_stems, botania:magnet_ring_blacklist, byg:ground_lazarus_bellflower, forge:storage_blocks/iron, create:seats, securitycraft:reinforced/cobblestone, forge:glass_panes/brown, cavesandcliffs:candles, byg:ground_tall_prairie_grass, chipped:brown_carpet, create:wrench_pickup, supplementaries:enchantment_bypass, forge:ores/sapphire, forge:ores/lignite, botania:corporea_spark_override, forge:crops/aubergine, cavesandcliffs:crystal_sound_blocks, minecraft:climbable, byg:ground_tall_allium, byg:ground_redwood_sapling, byg:ground_white_cherry_sapling, chipped:netherrack, minecraft:dark_oak_logs, farmersdelight:compost_activators, mcwbridges:rope_bridges, quark:ladders, minecraft:coral_plants, farmersdelight:tray_heat_sources, forge:glass_panes, minecraft:non_flammable_wood, forge:sand/pink, forge:blue_sand, securitycraft:reinforced/ice, forge:mushrooms, chipped:blue_stained_glass, chipped:pink_stained_glass_pane, framedblocks:frameable, alexsmobs:drops_bananas, botania:livingwood, chipped:gray_carpet, byg:nightshade_logs, create:safe_nbt, chipped:cyan_carpet, byg:ground_violet_leather_flower, securitycraft:reinforced/fences, cavesandcliffs:cauldrons, byg:ground_foxglove, supplementaries:pane_connection, mcwbridges:glass_bridges, byg:skyris_logs, minecraft:fences, minecraft:saplings, forge:storage_blocks/tin, forge:ores/copper, minecraft:mineable/pickaxe, mcwbridges:bamboo_stairs, minecraft:unstable_bottom_center, chipped:white_terracotta, byg:white_sand, simpleplanes:plane_materials, byg:ground_palm_sapling, mcwbridges:wooden_piers, minecraft:enderman_holdable, minecraft:banners, minecraft:wooden_fences, mcwbridges:special_bridges, chipped:hay_block, byg:ground_orange_daisy, alexsmobs:rattlesnake_spawns, minecraft:wall_post_override, byg:ground_magenta_tulip, chipped:purple_carpet, forge:obsidian, chipped:dried_kelp_block, forge:enderman_place_on_blacklist, byg:ground_alpine_bellflower, chipped:green_wool, biomesoplenty:mahogany_logs, byg:ground_pink_orchid, alexsmobs:kangaroo_spawns, byg:ground_baobab_sapling, securitycraft:reinforced/stone, chipped:prismarine, botania:livingrock, byg:ground_tall_pink_allium, byg:ground_purple_orchid, supplementaries:pouring_tank, forge:glass/magenta, chipped:torch, forge:ores/coal, minecraft:fire, cavesandcliffs:cave_vines, forge:terracotta/yellow, cfm:fence_gates/upgraded, minecraft:needs_diamond_tool, minecraft:base_stone_nether, minecraft:wall_signs, chipped:gray_terracotta, quark:vertical_slabs, securitycraft:reinforced/dark_oak_logs, carryon:block_whitelist, chipped:white_wool, forge:sand/white, alexsmobs:drops_acacia_blossoms, forge:workbench, byg:ground_protea_flower, forge:storage_blocks/pendorite, forge:storage_blocks/elementium, byg:ground_flowering_indigo_jacaranda_bush, byg:ground_black_rose, securitycraft:reinforced/wooden_stairs, minecraft:trapdoors, croptopia:crops, forge:glass/cyan, alexsmobs:crow_fears, botania:shiny_flowers, framedblocks:blacklisted, quark:crab_spawnable, forge:glass, securitycraft:reinforced/nylium, mcwbridges:log_stairs, chipped:black_carpet, chipped:yellow_wool, forge:storage_blocks/lignite, minecraft:leaves, buzzier_bees:flower_blacklist, byg:baobab_logs, forge:storage_blocks/brass, byg:ground_ether_sapling, byg:mangrove_logs, byg:witch_hazel_logs, forge:glass_panes/gray, minecraft:wither_immune, chipped:black_terracotta, minecraft:acacia_logs, elevatorid:elevators, cataclysm:ignis_can_destroy_cracked_block, forge:terracotta/gray, byg:mahogany_logs, forge:stained_glass_panes, capsule:excluded, mcwbridges:rope_stairs, forge:storage_blocks/zinc, forge:sand/red, byg:lament_logs, alexsmobs:emu_spawns, byg:ground_blue_enchanted_sapling, forge:glass/brown, chipped:sea_lantern, byg:ground_jacaranda_sapling, create:sails, chipped:light_gray_terracotta, minecraft:logs_that_burn, minecraft:mineable/hoe, minecraft:needs_iron_tool, forge:glass/gray, forge:glass/light_gray, chipped:light_blue_wool, cavesandcliffs:moss_replaceable, byg:ground_blue_sage, minecraft:wooden_slabs, alexsmobs:platypus_spawns, chipped:red_stained_glass_pane, securitycraft:reinforced/logs, create:toolboxes, minecraft:small_flowers, byg:ground_cika_sapling, botania:enchanter_flowers, minecraft:azalea_root_replaceable, chipped:orange_stained_glass_pane, cavesandcliffs:geode_invalid_blocks, mcwbridges:rail_bridges, cfm:fences/upgraded, chipped:pink_carpet, forge:glass_panes/black, byg:ground_aspen_sapling, securitycraft:reinforced/dirt, chipped:diorite, securitycraft:reinforced/wooden_fence_gates, farmersdelight:wild_crops, chipped:light_blue_stained_glass, byg:ground_willow_sapling, forge:storage_blocks/manasteel, forge:ores/quicksilver, supplementaries:rope_support, sereneseasons:winter_crops, chipped:orange_concrete, forge:glass_panes/blue, byg:ground_horseweed, chipped:sandstone, supplementaries:water_holder, byg:redwood_logs, forge:terracotta/light_gray, forge:stone, byg:ground_withering_oak_sapling, mcwbridges:bamboo_bridges, byg:ether_logs, chipped:pumpkin, byg:rainbow_eucalyptus_logs, minecraft:standing_signs, minecraft:infiniburn_end, chipped:warped_wart_block, securitycraft:reinforced/end_stones, forge:glass_panes/yellow, byg:ground_white_sage, cavesandcliffs:dripstone_replaceable_blocks, alexsmobs:soul_vulture_spawns, securitycraft:reinforced/stairs, biomesoplenty:cherry_logs, byg:ground_richea, byg:blue_enchanted_logs, minecraft:wart_blocks, alexsmobs:leafcutter_ant_breakables, botania:generating_special_flowers, farmersdelight:heat_conductors, cavesandcliffs:snow, byg:palm_logs, forge:crops, chipped:cobweb, chipped:brown_stained_glass, alexsmobs:seal_spawns, chipped:nether_bricks, byg:ground_red_orchid, minecraft:shulker_boxes, alexsmobs:mungus_replace_mushroom, chipped:orange_wool, byg:ground_bistort, forge:ores/silver, minecraft:birch_logs, chipped:crimson_roots, create:fan_heaters, byg:ground_rose, iceandfire:myrmex_harvestables, byg:ground_pink_daffodil, cavesandcliffs:candle_cakes, byg:bookshelves, byg:aspen_logs, forge:glass_panes/purple, forge:glass/yellow, quark:pike_trophies, byg:ground_nightshade_sapling, chipped:purple_concrete, chipped:lime_stained_glass_pane, chipped:redstone_torch, chipped:carved_pumpkin, minecraft:oak_logs, byg:ground_pink_allium, chipped:magenta_carpet, byg:purple_sand, forge:ores/anthracite, forge:barrels, chipped:yellow_concrete, forge:ores/inferium, forge:pink_sand, byg:ground_golden_spined_cactus, forge:ores/lapis, chipped:light_blue_stained_glass_pane, biomesoplenty:dead_logs, securitycraft:reinforced/wooden_pressure_plates, alexsmobs:mungus_replace_nether, chipped:blue_concrete, securitycraft:reinforced/slabs, chipped:orange_carpet, forge:dirt, minecraft:bamboo_plantable_on, quark:lead_connectable, minecraft:pressure_plates, create:windowable, chipped:glass_pane, minecraft:jungle_logs, tombstone:graves, cfm:fences/hedge, chipped:white_stained_glass_pane, byg:ground_zelkova_sapling, chipped:light_gray_concrete, forge:chests/ender, chipped:black_wool, forge:white_sand, byg:jacaranda_logs, minecraft:spruce_logs, chipped:glass, chipped:cobblestone, forge:base_stone_granite, byg:ground_red_maple_sapling, chipped:purpur_block, forge:fence_gates/wooden, minecraft:mineable/axe, chipped:brown_mushroom, securitycraft:reinforced/birch_logs, forge:glass_panes/lime, create:windmill_sails, chipped:magenta_stained_glass, sereneseasons:spring_crops, chipped:warped_roots, chipped:brown_wool, chipped:red_stained_glass, forge:sand/blue, chipped:light_gray_stained_glass, chipped:dark_prismarine, byg:ground_lolipop_flower, mysticalagriculture:crops, botania:terra_plate_base, cataclysm:ignis_immune, minecraft:flowers, alexsmobs:void_worm_breakables, byg:ground_red_spruce_sapling, minecraft:planks, forge:cobblestone, byg:cika_logs, botania:special_flowers, byg:ground_orange_spruce_sapling, forge:terracotta/brown, botania:functional_special_flowers, byg:ebony_logs, chipped:blue_carpet, botania:terraformable, securitycraft:reinforced/acacia_logs, alexsmobs:soul_vulture_perches, byg:ground_white_anemone, byg:ground_crocus, forge:storage_blocks/gold, forge:ores/pendorite, minecraft:fence_gates, chipped:basalt, forge:ores/ametrine, forge:ores, chipped:quartz_block, byg:ground_mahogany_sapling, cataclysm:endermaptera_can_not_spawn, chipped:warped_fungus, forge:fences, securitycraft:reinforced/glass_panes, forge:storage_blocks/diamond, byg:ground_firecracker_flower_bush, minecraft:nylium, alexsmobs:warped_mosco_breakables, byg:holly_logs, supplementaries:hang_from_ropes, forge:mushroom_blocks, supplementaries:bellows_tickable, forge:terracotta/pink, forge:terracotta, chipped:jungle_planks, securitycraft:reinforced/pressure_plates]
[06Jun2025 00:17:16.173] [Render thread/INFO] [mezz.jei.util.LoggedTimer/]: Starting JEI...
[06Jun2025 00:17:16.176] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: jei:minecraft ...
[06Jun2025 00:17:16.178] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: jei:minecraft took 1.169 ms
[06Jun2025 00:17:16.178] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: sophisticatedbackpacks:default ...
[06Jun2025 00:17:16.179] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: sophisticatedbackpacks:default took 10.60 ?s
[06Jun2025 00:17:16.179] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: simpleplanes:jei_plugin ...
[06Jun2025 00:17:16.179] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: simpleplanes:jei_plugin took 4.000 ?s
[06Jun2025 00:17:16.179] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: supplementaries:jei_plugin ...
[06Jun2025 00:17:16.179] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: supplementaries:jei_plugin took 50.80 ?s
[06Jun2025 00:17:16.179] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: chipped:chipped ...
[06Jun2025 00:17:16.179] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: chipped:chipped took 2.200 ?s
[06Jun2025 00:17:16.179] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: farmersdelight:jei_plugin ...
[06Jun2025 00:17:16.179] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: farmersdelight:jei_plugin took 1.000 ?s
[06Jun2025 00:17:16.179] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: botania:main ...
[06Jun2025 00:17:16.179] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: botania:main took 42.60 ?s
[06Jun2025 00:17:16.179] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: curios:curios ...
[06Jun2025 00:17:16.179] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: curios:curios took 2.500 ?s
[06Jun2025 00:17:16.179] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: patchouli:patchouli ...
[06Jun2025 00:17:16.181] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: patchouli:patchouli took 1.247 ms
[06Jun2025 00:17:16.181] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: camera:camera ...
[06Jun2025 00:17:16.181] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: camera:camera took 3.500 ?s
[06Jun2025 00:17:16.182] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: tombstone:jei_integration ...
[06Jun2025 00:17:16.183] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: tombstone:jei_integration took 1.090 ms
[06Jun2025 00:17:16.183] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: spartanweaponry:jei_plugin ...
[06Jun2025 00:17:16.184] [Render thread/INFO] [Spartan Weaponry/]: JEI Plugin is Registering subtypes
[06Jun2025 00:17:16.184] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: spartanweaponry:jei_plugin took 1.184 ms
[06Jun2025 00:17:16.184] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: trashslot:trashslot ...
[06Jun2025 00:17:16.184] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: trashslot:trashslot took 2.300 ?s
[06Jun2025 00:17:16.184] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: jei:debug ...
[06Jun2025 00:17:16.184] [Render thread/INFO] [mezz.jei.load.PluginCaller/]: Registering item subtypes: jei:debug took 1.600 ?s
